date,open,high,low,close,volume,sma5,ema5,ema20,disparity,Slow_k,Slow_d,MACD,RSI,Diff,BPS,PER,PBR,EPS,DIV,DPS,3,6,9,KODEX국채선물10년,TIGER 국채3년,KOSEF 미국달러선물
2012-03-02,403000.0,408000.0,401000.0,404000.0,220223.0,398400.0,403673.38719622145,386894.03346510517,5600.0,54.027777777777764,35.65077222971959,-16.316785937873647,0.0,5500.0,105022,13.77,3.85,29345,0.99,4000,0.0,0.0,0.0,50050,87162,11059
2012-03-05,398000.0,399500.0,384000.0,384500.0,566522.0,394200.0,400477.8226635179,386780.0318715287,-9700.0,45.83333333333332,43.52339181286549,-3960.7223056945368,0.0,-19500.0,105022,13.1,3.66,29345,1.04,4000,0.0,0.0,0.0,49970,87124,11085
2012-03-06,384000.0,388000.0,374000.0,382000.0,390609.0,392800.0,397398.1855529316,386552.4113062178,-10800.0,34.92647058823528,44.92919389978213,-6809.388419017836,0.0,-2500.0,105022,13.02,3.64,29345,1.05,4000,0.0,0.0,0.0,49970,87117,11117
2012-03-07,372500.0,375500.0,370000.0,370500.0,542837.0,387900.0,392915.15462744306,385788.01076782646,-17400.0,8.976178190574464,29.911994037381024,-11049.555648672569,0.0,-11500.0,105022,12.63,3.53,29345,1.08,4000,0.0,0.0,0.0,49970,87124,11148
2012-03-08,372500.0,381500.0,371000.0,380500.0,430799.0,384300.0,390845.9621895359,385536.20073126326,-3800.0,17.492260061919495,20.46496961357642,-10875.384909458866,0.0,10000.0,105022,12.97,3.62,29345,1.05,4000,0.0,0.0,0.0,50080,87177,11085
2012-03-09,384500.0,386000.0,377000.0,380500.0,259798.0,379600.0,389121.63515794656,385296.38164882216,900.0,21.513529586678555,15.99398927972418,-10425.079228363,0.0,0.0,105022,12.97,3.62,29345,1.05,4000,0.0,0.0,0.0,50060,87152,11076
2012-03-12,381500.0,382000.0,365500.0,367000.0,444762.0,376100.0,385434.6959649555,384425.12537983066,-9100.0,23.297155317672704,20.767648322090256,-13036.79709600797,0.0,-13500.0,105022,12.51,3.49,29345,1.09,4000,0.0,0.0,0.0,50120,87218,11134
2012-03-13,370000.0,379000.0,370000.0,377500.0,321582.0,375200.0,384112.24663746293,384095.3575046006,2300.0,33.59882412383445,26.13650300939524,-11698.252409952227,0.0,10500.0,105022,12.86,3.59,29345,1.06,4000,0.0,0.0,0.0,50160,87237,11112
2012-03-14,381000.0,384500.0,376000.0,377500.0,314796.0,376600.0,383010.2055312191,383781.2928615244,900.0,41.246612466124645,32.71419730254394,-10519.50315772969,9.929078014184398,0.0,105022,12.86,3.59,29345,1.06,4000,0.0,0.0,0.0,50060,87120,11162
2012-03-15,372500.0,382000.0,366500.0,369000.0,386649.0,374300.0,380675.1712760159,383077.42177288036,-5300.0,44.715447154471526,39.85362791481021,-11498.368587889767,10.9375,-8500.0,105022,12.57,3.51,29345,1.08,4000,0.0,0.0,0.0,49895,87088,11176
2012-03-16,371500.0,373500.0,366000.0,373000.0,220842.0,372800.0,379395.9760633466,382597.54454560037,200.0,38.36114676936241,41.441068796652864,-10771.386828688264,14.583333333333329,4000.0,105022,12.71,3.55,29345,1.07,4000,0.0,0.0,0.0,49800,86977,11162
2012-03-19,373000.0,378000.0,370000.0,373000.0,178658.0,374000.0,378329.9800527888,382140.5186148575,-1000.0,31.461564260023817,38.179386061285925,-9990.94110635441,35.616438356164394,0.0,105022,12.71,3.55,29345,1.07,4000,0.0,0.0,0.0,49640,86930,11126
2012-03-20,374500.0,378000.0,372000.0,373500.0,212729.0,373200.0,377524.983377324,381729.0653474833,300.0,39.28402086296822,36.368910630784825,-9083.975714903674,36.11111111111111,500.0,105022,12.73,3.56,29345,1.07,4000,0.0,0.0,0.0,49680,86925,11144
2012-03-21,370500.0,372000.0,367000.0,368000.0,267215.0,371300.0,375937.48614777,381075.3003309365,-3300.0,30.29279279279278,33.67945930526161,-9558.06085292052,15.58441558441558,-5500.0,105022,12.54,3.5,29345,1.09,4000,0.0,0.0,0.0,49550,86886,11179
2012-03-22,367000.0,370000.0,356500.0,359000.0,386919.0,369300.0,373114.57178980834,380024.09555327287,-10300.0,21.55614917242823,30.377654276063083,-11683.443607504654,16.216216216216225,-9000.0,105022,12.23,3.42,29345,1.11,4000,0.0,0.0,0.0,49500,86902,11189
2012-03-23,355500.0,368000.0,352500.0,367500.0,335617.0,368200.0,372178.8098248403,379427.71005073603,-700.0,27.65047879616962,26.499806920463545,-10570.708011618757,17.14285714285714,8500.0,105022,12.52,3.5,29345,1.09,4000,0.0,0.0,0.0,49540,86861,11238
2012-03-26,367500.0,368000.0,348500.0,348500.0,624971.0,363300.0,368232.3415207002,377954.96195308195,-14800.0,23.48381212950295,24.23014669936694,-14087.76565182663,0.0,-19000.0,105022,11.88,3.32,29345,1.15,4000,0.0,0.0,0.0,49650,86944,11300
2012-03-27,354500.0,361500.0,352000.0,358000.0,334188.0,360200.0,366526.9512672502,377004.7256696019,-2200.0,33.08302044221943,28.07243712263067,-13500.030080782948,0.0,9500.0,105022,12.2,3.41,29345,1.12,4000,0.0,0.0,0.0,49680,86965,11248
2012-03-28,355500.0,362000.0,348500.0,360000.0,350807.0,358600.0,365439.1260560418,376194.97682819224,1400.0,31.30463466930561,29.290489080342667,-12240.76005123969,0.0,2000.0,105022,12.27,3.43,29345,1.11,4000,0.0,0.0,0.0,49840,87045,11253
2012-03-29,355000.0,363000.0,355000.0,362000.0,223114.0,359200.0,364865.9383800349,375519.0255506593,2800.0,54.38155774622868,39.589737619251245,-10616.414317507588,5.309734513274336,2000.0,105022,12.34,3.45,29345,1.1,4000,0.0,0.0,0.0,49900,87056,11272
2012-03-30,363500.0,375500.0,362000.0,370000.0,408227.0,359700.0,365721.61531669577,375256.2148101517,10300.0,67.44959031780736,51.04526091111389,-7394.859293430811,10.280373831775691,8000.0,105022,12.61,3.52,29345,1.08,4000,0.0,0.0,0.0,50050,87177,11225
2012-04-02,374500.0,375000.0,363500.0,366500.0,274421.0,363300.0,365851.3460972465,374839.2522001445,3200.0,71.8423551756885,64.55783441324151,-6050.275015624822,50.0,-3500.0,105022,12.49,3.49,29345,1.09,4000,0.0,0.0,0.0,50000,87143,11184
2012-04-03,372000.0,373000.0,363000.0,369000.0,280535.0,365500.0,366376.12174770545,374561.1925715662,3500.0,74.07407407407406,71.12200652252331,-4451.945609468035,81.17647058823529,2500.0,105022,12.57,3.51,29345,1.08,4000,0.0,0.0,0.0,49990,87194,11122
2012-04-04,368000.0,368500.0,356000.0,359500.0,251013.0,365400.0,365230.1014564212,373843.99292530114,-5900.0,54.847937368262556,66.92145553934172,-5608.447059422091,98.57142857142857,-9500.0,105022,12.25,3.42,29345,1.11,4000,0.0,0.0,0.0,49990,87169,11189
2012-04-05,357500.0,358500.0,346500.0,350500.0,419644.0,363100.0,362775.0845470177,372732.37421457254,-12600.0,37.22341629546562,55.381809245934086,-8270.83056703175,72.41379310344828,-9000.0,105022,11.94,3.34,29345,1.14,4000,0.0,0.0,0.0,50110,87177,11176
2012-04-06,350500.0,364500.0,349000.0,359500.0,301619.0,361000.0,362229.2371225148,372102.26115673577,-1500.0,27.11945268273008,39.730268782152756,-7471.2894901286345,56.310679611650485,9000.0,105022,12.25,3.42,29345,1.11,4000,0.0,0.0,0.0,50050,87256,11211
2012-04-09,356000.0,365500.0,351000.0,351500.0,199828.0,358000.0,360441.03093542904,371121.2011016531,-6500.0,26.091687688099,30.14485222209824,-8656.604729770334,22.680412371134025,-8000.0,105022,11.98,3.35,29345,1.14,4000,0.0,0.0,0.0,50280,87357,11275
2012-04-10,353500.0,364000.0,353000.0,356000.0,404104.0,355400.0,359700.8591128576,370401.1439063363,600.0,35.88792593261311,29.699688767814067,-8025.315359085274,0.0,4500.0,105022,12.13,3.39,29345,1.12,4000,0.0,0.0,0.0,50270,87366,11291
2012-04-12,361000.0,371500.0,358000.0,368500.0,479150.0,357200.0,361167.38259404805,370310.6132441298,11300.0,50.016580903373345,37.33206484136182,-4413.575251082017,15.254237288135585,12500.0,105022,12.56,3.51,29345,1.09,4000,0.0,0.0,0.0,50240,87409,11315
2012-04-13,373000.0,375000.0,363000.0,369500.0,402293.0,361000.0,362556.15216170676,370272.012613457,8500.0,70.00932400932399,51.97127694843682,-1856.8566065378254,42.10526315789474,1000.0,105022,12.59,3.52,29345,1.08,4000,0.0,0.0,0.0,50200,87446,11253
2012-04-16,364000.0,366500.0,361000.0,362000.0,176794.0,361500.0,362463.46013475565,369878.1072509114,500.0,70.89316239316237,63.639689101953245,-2041.4753096210188,52.136752136752136,-7500.0,105022,12.34,3.45,29345,1.1,4000,0.0,0.0,0.0,50350,87548,11287
2012-04-17,368000.0,370500.0,353000.0,356000.0,414470.0,362400.0,361386.2167789631,369217.245000868,-6400.0,46.10528360528358,62.33592333592332,-3516.595311175275,72.91666666666667,-6000.0,105022,12.13,3.39,29345,1.12,4000,0.0,0.0,0.0,50370,87565,11310
2012-04-18,361500.0,362500.0,346000.0,347000.0,685717.0,360600.0,358988.5139824693,368159.28095320764,-13600.0,20.97265761058863,45.9903678696782,-6437.56942921842,79.54545454545455,-9000.0,105022,11.82,3.3,29345,1.15,4000,0.0,0.0,0.0,50310,87519,11278
2012-04-19,347000.0,352500.0,341500.0,347500.0,358924.0,356400.0,357073.76165205776,367175.5056697216,-8900.0,11.665029086542196,26.247656767471472,-7876.011931237474,46.42857142857143,500.0,105022,11.84,3.31,29345,1.15,4000,0.0,0.0,0.0,50330,87529,11287
2012-04-20,329000.0,332500.0,313000.0,315500.0,1560705.0,345600.0,350144.80137671484,364714.7673044967,-30100.0,8.568849903406493,13.73551220017911,-16112.659410828666,7.692307692307679,-32000.0,105022,10.75,3.0,29345,1.27,4000,0.0,0.0,0.0,50480,87587,11300
2012-04-23,315000.0,320500.0,312000.0,313000.0,427437.0,335800.0,343954.0011472624,362252.15933761594,-22800.0,7.989225185850739,9.407701391933147,-21164.52108388912,3.2727272727272663,-2500.0,105022,10.67,2.98,29345,1.28,4000,0.0,0.0,0.0,50460,87595,11278
2012-04-24,309000.0,312500.0,303500.0,305000.0,501333.0,325600.0,337461.66762271867,359525.8660358247,-20600.0,2.8665335592380408,6.474869549498428,-25444.548090373573,0.0,-8000.0,129276,10.49,2.36,29069,1.31,4000,0.0,0.0,0.0,50530,87617,11310
2012-04-25,306000.0,310000.0,299000.0,304000.0,541943.0,317000.0,331884.7230189322,356881.7771769759,-13000.0,4.532522994426988,5.12942724650526,-27456.48348824121,0.0,-1000.0,129276,10.46,2.35,29069,1.32,4000,0.0,0.0,0.0,50425,87543,11315
2012-04-26,308000.0,311500.0,303500.0,305500.0,399527.0,308600.0,327487.2691824435,354435.0258828342,-3100.0,10.430384116168707,5.943146889944583,-27441.254569867975,0.0,1500.0,129276,10.51,2.36,29069,1.31,4000,0.0,0.0,0.0,50430,87591,11272
2012-04-27,305500.0,308000.0,297000.0,298000.0,489577.0,305100.0,322572.7243187029,351747.64369793737,-7100.0,11.001366205362118,8.654757771985942,-28346.63222005975,0.0,-7500.0,129276,10.25,2.31,29069,1.34,4000,0.0,0.0,0.0,50600,87654,11257
2012-04-30,298500.0,300000.0,277500.0,284500.0,1311924.0,299400.0,316227.27026558574,348545.37495041656,-14900.0,14.552768074520998,11.994839465350614,-31207.12565287191,0.0,-13500.0,129276,9.79,2.2,29069,1.41,4000,0.0,0.0,0.0,50735,87720,11211
2012-05-02,287000.0,300000.0,285500.0,293500.0,3062946.0,297100.0,312439.39188798814,345924.1666194443,-3600.0,23.77138089278263,16.441838390888588,-29798.943099556316,0.0,9000.0,129276,10.1,2.27,29069,1.36,4000,0.0,0.0,0.0,50710,87703,11184
2012-05-03,295000.0,302000.0,292000.0,301500.0,1076240.0,296600.0,310616.1599066568,343808.7301137565,4900.0,45.882352941176464,28.06883396949337,-26098.803048364178,0.0,8000.0,129276,10.37,2.33,29069,1.33,4000,0.0,0.0,0.0,50790,87775,11202
2012-05-04,301500.0,308000.0,296500.0,304000.0,824814.0,296300.0,309513.46658888063,341913.0762988157,7700.0,68.17743490838957,45.94372291411622,-22443.201015950995,0.0,2500.0,129276,10.46,2.35,29069,1.32,4000,0.0,0.0,0.0,50745,87816,11225
2012-05-07,298000.0,301000.0,291000.0,294000.0,550454.0,295500.0,306927.8888240672,339631.50123696733,-1500.0,70.52394728383155,61.52791171113253,-21906.704519703344,0.0,-10000.0,129276,10.11,2.27,29069,1.36,4000,0.0,0.0,0.0,50940,87968,11296
2012-05-08,298000.0,303000.0,295500.0,298000.0,403415.0,298200.0,305439.9073533893,337649.0487971117,-200.0,65.51305403764418,68.07147874328844,-19935.27156896022,40.90909090909091,4000.0,129276,10.25,2.31,29069,1.34,4000,0.0,0.0,0.0,50880,87912,11262
2012-05-09,295000.0,296500.0,284000.0,286500.0,569330.0,296800.0,302283.2561278244,335213.37980677304,-10300.0,40.02352762598663,58.68684298248746,-20851.38275521167,47.368421052631575,-11500.0,129276,9.86,2.22,29069,1.4,4000,0.0,0.0,0.0,50940,87950,11305
2012-05-10,284500.0,293000.0,277000.0,288000.0,459764.0,294100.0,299902.7134398537,332965.1236254981,-6100.0,33.81869772998804,46.45175979787296,-20384.866240404255,34.17721518987341,1500.0,129276,9.91,2.23,29069,1.39,4000,0.0,0.0,0.0,50810,87894,11329
2012-05-11,285000.0,288500.0,277500.0,278000.0,485101.0,288900.0,296252.26119987806,330347.7367861887,-10900.0,16.582230493520804,30.141485283165164,-21837.28909685678,21.09375,-10000.0,129276,9.56,2.15,29069,1.44,4000,0.0,0.0,0.0,50975,87960,11379
2012-05-14,281500.0,283000.0,271500.0,274500.0,427352.0,285000.0,292626.8843332317,327688.3207487511,-10500.0,16.284611445901756,22.228513223136872,-22853.4397373565,16.981132075471706,-3500.0,129276,9.44,2.12,29069,1.46,4000,0.0,0.0,0.0,50995,87972,11391
2012-05-15,267000.0,271500.0,263500.0,269000.0,590874.0,279200.0,288689.0702776931,324893.63880833436,-10200.0,10.01221001221,14.29301731721086,-24050.373782821174,0.0,-5500.0,129276,9.25,2.08,29069,1.49,4000,0.0,0.0,0.0,50900,88016,11450
2012-05-16,265500.0,277500.0,265000.0,267000.0,444799.0,275300.0,285074.2252314109,322136.79886508035,-8300.0,12.684960990045724,12.993927482719165,-24485.02054729761,0.0,-2000.0,129276,9.19,2.07,29069,1.5,4000,0.0,0.0,0.0,50745,87996,11563
2012-05-17,270500.0,283500.0,270000.0,282000.0,610179.0,274100.0,284561.8543595091,320225.5227286479,7900.0,34.17702448210921,18.958065161454982,-20398.457625956507,0.0,15000.0,129276,9.7,2.18,29069,1.42,4000,0.0,0.0,0.0,50850,87981,11541
2012-05-18,276500.0,287000.0,275500.0,278500.0,768374.0,274200.0,283551.54529959086,318238.5930749028,4300.0,49.898064671234515,32.25335004779649,-18119.309907498187,0.671140939597322,-3500.0,129276,9.58,2.15,29069,1.44,4000,0.0,0.0,0.0,50900,88030,11652
2012-05-21,285000.0,286000.0,271000.0,280500.0,491904.0,275400.0,283042.9544163257,316441.5172141931,5100.0,70.05673758865247,51.37727558066541,-15693.179223110666,10.655737704918025,2000.0,129276,9.65,2.17,29069,1.43,4000,0.0,0.0,0.0,50830,88038,11618
2012-05-22,286000.0,286000.0,278500.0,283000.0,396080.0,278200.0,283035.79534693813,314849.0640135173,4800.0,72.66279819471308,64.20586681820004,-13136.364549254358,44.56521739130435,2500.0,129276,9.74,2.19,29069,1.41,4000,0.0,0.0,0.0,50840,88048,11549
2012-05-23,280000.0,281000.0,274000.0,275000.0,258994.0,279800.0,281696.4961224484,312951.48953668313,-4800.0,61.19012401865968,67.96988660067508,-13081.893331713916,82.6086956521739,-8000.0,129276,9.46,2.13,29069,1.45,4000,0.0,0.0,0.0,50900,88095,11657
2012-05-24,274500.0,282000.0,271500.0,279000.0,356342.0,279200.0,281247.0801020404,311334.75193969824,-200.0,53.743315508021375,62.53207924046472,-11681.358523301838,90.47619047619048,4000.0,129276,9.6,2.16,29069,1.43,4000,0.0,0.0,0.0,50875,88142,11712
2012-05-25,280500.0,294000.0,280500.0,292500.0,566911.0,282000.0,283122.5667517003,310437.8589901888,10500.0,57.63000852514917,57.52114935061008,-7251.469003202452,93.33333333333333,13500.0,129276,10.06,2.26,29069,1.37,4000,0.0,0.0,0.0,50910,88155,11766
2012-05-29,292500.0,302000.0,289500.0,299000.0,574410.0,285700.0,285768.8056264169,309893.19903827505,13300.0,77.8807317652649,63.08468526614516,-2801.6477370091015,94.78260869565217,6500.0,129276,10.29,2.31,29069,1.34,4000,0.0,0.0,0.0,50900,88162,11675
2012-05-30,297000.0,299500.0,293000.0,298000.0,409335.0,288700.0,287807.33802201407,309326.85622692865,9300.0,90.175813732478,75.22885134096403,-266.7826006698888,94.87179487179488,-1000.0,129276,10.25,2.31,29069,1.34,4000,0.0,0.0,0.0,50900,88159,11689
2012-05-31,292500.0,293000.0,285500.0,291000.0,399430.0,291900.0,288339.4483516784,308454.1487875511,-900.0,80.327868852459,82.79480478340065,-396.01370571390726,95.48872180451127,-7000.0,129276,10.01,2.25,29069,1.37,4000,0.0,0.0,0.0,51410,88263,11735
2012-06-01,287000.0,289500.0,279500.0,282000.0,388904.0,292500.0,287282.8736263987,307194.4274167153,-10500.0,53.97692774741953,74.82687011078552,-2604.247905400349,100.0,-9000.0,129276,9.7,2.18,29069,1.42,4000,0.0,0.0,0.0,51220,88335,11708
2012-06-04,268000.0,272500.0,261500.0,265500.0,637221.0,287100.0,283652.3946886656,305208.9784921098,-21600.0,28.307360183498606,54.20405226112572,-7782.095584404829,66.03773584905662,-16500.0,129276,9.13,2.05,29069,1.51,4000,0.0,0.0,0.0,51530,88460,11744
2012-06-05,267500.0,269500.0,264000.0,267000.0,313786.0,280700.0,280876.995573888,303389.50332581886,-13700.0,11.820446177171311,31.36824470269649,-10301.048292870866,36.55913978494624,1500.0,129276,9.19,2.07,29069,1.5,4000,0.0,0.0,0.0,51380,88418,11735
2012-06-07,276000.0,278500.0,271000.0,272500.0,314118.0,275600.0,279480.8296449067,301918.574596018,-3100.0,19.756954113679242,19.961586824783062,-10183.875377568766,18.357487922705317,5500.0,129276,9.37,2.11,29069,1.47,4000,0.0,0.0,0.0,51200,88345,11648
2012-06-08,279500.0,282000.0,269000.0,270000.0,497102.0,271400.0,277900.69137075555,300398.6424723981,-1400.0,26.583820662768016,19.387073651206197,-10385.140115082788,2.7649769585253523,-2500.0,129276,9.29,2.09,29069,1.48,4000,0.0,0.0,0.0,51530,88460,11666
2012-06-11,277000.0,289500.0,274500.0,288000.0,533970.0,272600.0,279583.9094756296,299808.23092609347,15400.0,53.306878306878296,33.21588436110853,-5891.136619771132,5.381165919282509,18000.0,129276,9.91,2.23,29069,1.39,4000,0.0,0.0,0.0,51270,88365,11585
2012-06-12,281000.0,289500.0,280000.0,287000.0,326913.0,276900.0,280819.9245630247,299198.3151677081,10100.0,71.73202614379083,50.540908371145726,-3231.5428727650433,25.94339622641509,-1000.0,129276,9.87,2.22,29069,1.39,4000,0.0,0.0,0.0,51400,88427,11632
2012-06-13,291500.0,293000.0,279500.0,282000.0,372256.0,279900.0,281016.6038025206,298379.3477787696,2100.0,79.66853408029877,68.23581284365598,-2715.2309976576944,47.752808988764045,-5000.0,129276,9.7,2.18,29069,1.42,4000,0.0,0.0,0.0,51300,88361,11618
2012-06-14,280000.0,288500.0,280000.0,288500.0,317545.0,283100.0,282263.8365021005,297908.90264644724,5400.0,75.20424836601306,75.53493619670091,-769.9879302069894,73.58490566037736,6500.0,129276,9.92,2.23,29069,1.39,4000,0.0,0.0,0.0,51400,88448,11599
2012-06-15,289500.0,291500.0,286000.0,291000.0,307266.0,287300.0,283719.86375175044,297579.9072823307,3700.0,74.86861861861861,76.58046702164349,1023.0154415952275,100.0,2500.0,129276,10.01,2.25,29069,1.37,4000,0.0,0.0,0.0,51400,88491,11577
2012-06-18,298500.0,300000.0,294500.0,296000.0,350382.0,288900.0,285766.5531264587,297504.6736022197,7100.0,83.64233135574598,77.90506611345923,3262.509048663371,100.0,5000.0,129276,10.18,2.29,29069,1.35,4000,0.0,0.0,0.0,51230,88396,11504
