date,open,high,low,close,volume,sma5,ema5,ema20,disparity,Slow_k,Slow_d,MACD,RSI,Diff,BPS,PER,PBR,EPS,DIV,DPS,3,6,9,KODEX국채선물10년,TIGER 국채3년,KOSEF 미국달러선물
2014-04-07,27940.0,27940.0,27480.0,27940.0,215235.0,27452.0,26953.114342027307,26426.7659515856,488.0,90.22222222222223,92.05345551737298,879.8724967337803,100.0,340.0,688251,9.07,2.03,154020,0.57,8000,0.0,0.0,0.0,55240,93940,10529
2014-04-08,27740.0,27980.0,27500.0,27880.0,212164.0,27672.0,27107.595285022755,26495.967572938665,208.0,89.46825396825398,89.9708994708994,890.9551192673935,100.0,-60.0,688251,9.05,2.03,154020,0.57,8000,0.0,0.0,0.0,55250,93965,10505
2014-04-09,27880.0,27900.0,27280.0,27420.0,321232.0,27728.0,27159.66273751896,26539.969117084445,-308.0,77.5793650793651,85.7566137566137,759.8317766918808,100.0,-460.0,688251,8.9,1.99,154020,0.58,8000,0.0,0.0,0.0,55375,94008,10397
2014-04-10,27380.0,27600.0,27199.0,27600.0,199984.0,27688.0,27233.052281265802,26590.446778175665,-88.0,61.36084181858831,76.13615362206906,699.4770057196074,94.38202247191012,180.0,688251,8.96,2.01,154020,0.58,8000,0.0,0.0,0.0,55275,94008,10373
2014-04-11,27240.0,27359.0,27180.0,27300.0,213187.0,27628.0,27244.21023438817,26624.235026833965,-328.0,36.00369896144546,58.31463528646622,569.4383500309486,83.10810810810811,-300.0,688251,8.86,1.98,154020,0.59,8000,0.0,0.0,0.0,55280,94030,10331
2014-04-14,27300.0,27720.0,27300.0,27400.0,211720.0,27520.0,27270.175195323478,26661.17621603235,-120.0,31.281476739223233,42.882005839752274,496.7344513606149,57.02479338842975,100.0,688251,8.89,1.99,154020,0.58,8000,0.0,0.0,0.0,55290,93991,10348
2014-04-15,27720.0,27739.0,27379.0,27400.0,219396.0,27424.0,27291.812662769564,26696.35830098319,-24.0,24.351851851851865,30.545675850840116,437.11195846864575,15.555555555555543,0.0,688251,8.89,1.99,154020,0.58,8000,0.0,0.0,0.0,55290,94025,10388
2014-04-16,27400.0,27840.0,27259.0,27600.0,186171.0,27460.0,27343.177218974633,26739.388858079226,140.0,40.56397306397308,32.06576721834933,434.891662487189,10.588235294117652,200.0,688251,8.96,2.01,154020,0.58,8000,0.0,0.0,0.0,55285,94008,10343
2014-04-17,27520.0,27600.0,27320.0,27400.0,144833.0,27420.0,27352.64768247886,26770.846531504027,-20.0,42.50841750841752,35.80808080808075,372.1273041971908,10.588235294117652,-200.0,688251,8.89,1.99,154020,0.58,8000,0.0,0.0,0.0,55330,94062,10353
2014-04-18,27399.0,27580.0,27399.0,27560.0,190367.0,27472.0,27387.206402065716,26808.425268099072,88.0,49.592308628453225,44.22156640028121,360.55111017474337,26.506024096385545,160.0,688251,8.95,2.0,154020,0.58,8000,0.0,0.0,0.0,55255,94045,10339
2014-04-21,27580.0,27720.0,27500.0,27600.0,65985.0,27512.0,27422.67200172143,26846.119302951498,88.0,47.94415758271182,46.68162790652746,351.64638647311585,48.484848484848484,40.0,688251,8.96,2.01,154020,0.58,8000,0.0,0.0,0.0,55255,94045,10343
2014-04-22,27480.0,27680.0,27420.0,27500.0,121686.0,27532.0,27435.560001434525,26877.256479001426,-32.0,50.65978198508321,49.39874939874935,311.3023821301249,78.72340425531915,-100.0,688251,8.93,2.0,154020,0.58,8000,0.0,0.0,0.0,55245,94058,10358
2014-04-23,27880.0,27900.0,27640.0,27780.0,190015.0,27568.0,27492.966667862103,26920.244265715643,212.0,59.82748728905772,52.810475618950846,343.75195468101447,78.72340425531915,280.0,688251,9.02,2.02,154020,0.58,8000,0.0,0.0,0.0,55310,94085,10378
2014-04-24,28180.0,28180.0,27980.0,28140.0,210924.0,27716.0,27600.80555655175,26978.327872110138,424.0,71.88963748119265,60.79230225177779,438.12623797580454,100.0,360.0,688251,9.14,2.04,154020,0.57,8000,0.0,0.0,0.0,55335,94090,10368
2014-04-25,28400.0,28560.0,27959.0,27980.0,305396.0,27800.0,27664.004630459793,27026.0265448668,180.0,74.43717097355808,68.71809858126942,443.04640129724066,100.0,-160.0,688251,9.08,2.03,154020,0.57,8000,0.0,0.0,0.0,55390,94119,10378
2014-04-28,28080.0,28120.0,27640.0,27760.0,188629.0,27832.0,27680.003858716493,27060.977661777903,-72.0,57.941909832198945,68.0895727623165,379.5682013547048,100.0,-220.0,688251,9.01,2.02,154020,0.58,8000,0.0,0.0,0.0,55410,94100,10335
2014-04-29,27780.0,27900.0,27019.0,27200.0,218184.0,27772.0,27600.003215597077,27067.597773121815,-572.0,30.230996049500792,54.20335895175254,195.89664579079908,83.33333333333333,-560.0,688251,8.83,1.98,154020,0.59,8000,0.0,0.0,0.0,55410,94169,10288
2014-04-30,27600.0,27619.0,26519.0,26860.0,300946.0,27588.0,27476.669346330895,27057.71216487792,-728.0,19.425892485429745,35.86626612237643,-2.0606939395111112,51.968503937007874,-340.0,848999,6.79,1.58,197841,1.06,14300,0.0,0.0,0.0,55420,94197,10298
2014-05-02,27080.0,27180.0,26880.0,26920.0,298867.0,27344.0,27383.89112194241,27051.154442740877,-424.0,16.033449267307684,21.896779267412672,-107.11240063590958,19.205298013245027,60.0,848999,6.8,1.59,197841,1.06,14300,0.0,0.0,0.0,55540,94242,10284
2014-05-07,27000.0,27120.0,26800.0,26880.0,283794.0,27124.0,27299.90926828534,27043.00423118179,-244.0,19.634378439981642,18.364573397572958,-176.60033798814402,4.324324324324323,-40.0,848999,6.79,1.58,197841,1.06,14300,0.0,0.0,0.0,55690,94229,10218
2014-05-08,27100.0,27100.0,26880.0,27000.0,325638.0,26972.0,27249.924390237782,27040.95641064932,28.0,25.675157482877676,20.4476617300556,-184.335908518442,0.0,120.0,848999,6.82,1.59,197841,1.06,14300,0.0,0.0,0.0,55830,94296,10208
2014-05-09,27120.0,27160.0,26520.0,26700.0,263141.0,26872.0,27158.27032519815,27024.72039109459,-172.0,24.610928718011966,23.306821546957025,-254.57844602820114,0.0,-300.0,848999,6.75,1.57,197841,1.07,14300,0.0,0.0,0.0,55790,94354,10213
2014-05-12,26720.0,27900.0,26640.0,27760.0,318896.0,27052.0,27258.558604331793,27059.733705804374,708.0,47.04648379077747,32.4441899972223,-36.48415290620687,20.089285714285708,1060.0,848999,7.02,1.63,197841,1.03,14300,0.0,0.0,0.0,55865,94301,10223
2014-05-13,27760.0,28500.0,27760.0,28000.0,242148.0,27268.0,27382.13217027649,27104.508291242262,732.0,60.352364221929456,44.003258910239566,153.36587002153829,45.6221198156682,240.0,848999,7.08,1.65,197841,1.02,14300,0.0,0.0,0.0,55870,94367,10203
2014-05-14,28180.0,28300.0,28020.0,28300.0,222075.0,27552.0,27535.110141897072,27161.436467849773,748.0,84.83384570341093,64.07756457203922,334.4383959137813,72.96137339055794,300.0,848999,7.15,1.67,197841,1.01,14300,0.0,0.0,0.0,55870,94327,10260
2014-05-15,28280.0,28379.0,28060.0,28200.0,136134.0,27792.0,27645.92511824756,27210.89187414264,408.0,83.16498316498318,76.11706436344112,409.2301291213662,90.19607843137254,-100.0,848999,7.13,1.66,197841,1.01,14300,0.0,0.0,0.0,56155,94487,10213
2014-05-16,28000.0,28740.0,27980.0,28560.0,317130.0,28164.0,27798.270931872965,27275.135118231083,396.0,88.72534872534874,85.57472586458088,527.0654561633637,100.0,360.0,848999,7.22,1.68,197841,1.0,14300,0.0,0.0,0.0,56155,94422,10223
2014-05-19,28560.0,29000.0,28160.0,28960.0,385621.0,28404.0,27991.89244322747,27355.3667792677,556.0,91.0170832751478,87.63580505515984,676.6465913263673,100.0,400.0,848999,7.32,1.71,197841,0.99,14300,0.0,0.0,0.0,56115,94422,10189
2014-05-20,28900.0,29080.0,28700.0,29020.0,320146.0,28608.0,28163.243702689557,27434.635027874003,412.0,94.24940650747105,91.33061283598913,759.6750032873388,100.0,60.0,848999,7.33,1.71,197841,0.99,14300,0.0,0.0,0.0,56155,94413,10233
2014-05-21,28700.0,29000.0,28700.0,28820.0,216850.0,28712.0,28272.70308557463,27500.60478845143,108.0,89.22776148582602,91.49808375614822,738.019918334041,100.0,-200.0,848999,7.28,1.7,197841,0.99,14300,0.0,0.0,0.0,56230,94437,10241
2014-05-22,28819.0,28960.0,28520.0,28520.0,190800.0,28776.0,28313.91923797886,27549.14741757279,-256.0,73.33333333333336,85.60350044221008,630.1003458754167,100.0,-300.0,848999,7.21,1.68,197841,1.0,14300,0.0,0.0,0.0,56090,94422,10208
2014-05-23,28100.0,28560.0,28100.0,28560.0,170233.0,28776.0,28354.932698315715,27597.28325483123,-216.0,57.4644403215832,73.34184504691412,554.5266245233797,100.0,40.0,848999,7.22,1.68,197841,1.0,14300,0.0,0.0,0.0,56145,94487,10203
2014-05-26,28400.0,28640.0,28300.0,28440.0,74712.0,28672.0,28369.11058192976,27637.41262364879,-232.0,43.57452071737788,58.124098124098076,462.76702673886393,78.15126050420167,-120.0,848999,7.19,1.67,197841,1.01,14300,0.0,0.0,0.0,56255,94531,10208
2014-05-27,28340.0,28460.0,28059.0,28140.0,94968.0,28496.0,28330.925484941465,27661.34535585599,-356.0,30.080172345239916,43.70637779473359,321.30037960728805,37.5,-300.0,848999,7.11,1.66,197841,1.02,14300,0.0,0.0,0.0,56325,94504,10208
2014-05-28,28380.0,28700.0,28180.0,28660.0,184019.0,28464.0,28385.77123745122,27708.900338910466,196.0,36.66846804087666,36.77438703449808,349.58080261975556,17.02127659574468,520.0,848999,7.24,1.69,197841,1.0,14300,0.0,0.0,0.0,56360,94544,10189
2014-05-29,29000.0,29300.0,28800.0,29200.0,250430.0,28600.0,28521.47603120935,27779.905084676633,600.0,55.75116961465685,40.83327000025775,484.11246086156825,30.35714285714286,540.0,848999,7.38,1.72,197841,0.98,14300,0.0,0.0,0.0,56465,94629,10185
