date,open,high,low,close,volume,sma5,ema5,ema20,disparity,Slow_k,Slow_d,MACD,RSI,Diff,BPS,PER,PBR,EPS,DIV,DPS,3,6,9,KODEX국채선물10년,TIGER 국채3년,KOSEF 미국달러선물
2012-03-12,22821.0,23142.0,22760.0,23082.0,80024.0,22736.8,22867.052598473038,23875.909395519637,345.2000000000007,88.21583248986116,71.46815419771333,-263.0606622960804,46.238406046032296,80.0,26292,13.63,4.37,8437,0.65,749,0.0,0.0,0.0,50120,87218,11134
2012-03-13,22880.0,23221.0,22680.0,22941.0,209643.0,22865.2,22879.3771653942,23831.389900494894,75.79999999999927,86.61138572486094,83.79872086688,-219.63531970684562,82.52386882523868,-141.0,26292,13.55,4.35,8437,0.66,749,0.0,0.0,0.0,50160,87237,11112
2012-03-14,23081.0,23804.0,23041.0,23784.0,220539.0,23130.0,23030.1476378285,23829.133238566566,654.0,90.67501047814085,88.50074289762101,14.244579623384197,100.0,843.0,26292,14.05,4.51,8437,0.63,749,0.0,0.0,0.0,50060,87120,11162
2012-03-15,23844.0,24326.0,23583.0,24146.0,234547.0,23391.0,23216.12303152375,23844.22213196816,755.0,89.72341268571682,89.0032696295729,241.05326240595605,100.0,362.0,26292,14.26,4.58,8437,0.62,749,0.0,0.0,0.0,49895,87088,11176
2012-03-16,24145.0,24285.0,23824.0,24005.0,90651.0,23591.6,23347.602526269795,23851.87822092206,413.40000000000146,89.42847891116774,89.94230069167516,336.634586547636,100.0,-141.0,26292,14.18,4.55,8437,0.63,749,0.0,0.0,0.0,49800,86977,11162
2012-03-19,24005.0,24105.0,23503.0,23664.0,95166.0,23708.0,23400.335438558166,23842.93163897339,-44.0,76.4479546375051,85.19994874479659,302.4095253458654,100.0,-341.0,26292,13.97,4.48,8437,0.64,749,0.0,0.0,0.0,49640,86930,11126
2012-03-20,23663.0,23663.0,23061.0,23182.0,143638.0,23756.2,23363.946198798472,23811.45870378418,-574.2000000000007,50.41740933883662,72.09794762916985,157.40363048302243,100.0,-482.0,26292,13.69,4.39,8437,0.65,749,0.0,0.0,0.0,49680,86925,11144
2012-03-21,23262.0,24447.0,23222.0,24447.0,190864.0,23888.8,23544.455165665397,23841.722575032552,558.2000000000007,56.918016872250966,61.261126949530926,366.1332929313721,100.0,1265.0,26292,14.44,4.63,8437,0.61,749,0.0,0.0,0.0,49550,86886,11179
2012-03-22,24387.0,24567.0,24126.0,24387.0,102240.0,23937.0,23684.879304721166,23867.68816669767,450.0,66.34019047028492,57.8918722271242,466.1247308230304,100.0,-60.0,26292,14.4,4.62,8437,0.62,749,0.0,0.0,0.0,49500,86902,11189
2012-03-23,24246.0,24668.0,23885.0,24387.0,182272.0,24013.4,23801.89942060097,23892.417301616828,373.59999999999854,90.18727000316512,71.14849244856704,511.6394161918688,100.0,0.0,26292,14.4,4.62,8437,0.62,749,0.0,0.0,0.0,49540,86861,11238
2012-03-26,24687.0,24828.0,24326.0,24688.0,142249.0,24218.2,23949.58285050081,23930.302192016028,469.7999999999993,87.54625887318967,81.35790644887993,594.5168639955591,100.0,301.0,26292,14.58,4.68,8437,0.61,749,0.0,0.0,0.0,49650,86944,11300
2012-03-27,24767.0,24888.0,24205.0,24587.0,118921.0,24499.2,24055.81904208401,23961.57351620574,87.79999999999927,85.50791365462415,87.74714751032634,601.5852654011032,100.0,-101.0,26292,14.52,4.66,8437,0.61,749,0.0,0.0,0.0,49680,86965,11248
2012-03-28,24728.0,24828.0,24326.0,24387.0,49347.0,24487.2,24111.01586840334,23981.831920195942,-100.20000000000073,74.68653005599047,82.58023419460147,539.1317530615561,98.0719794344473,-200.0,26292,14.4,4.62,8437,0.62,749,0.0,0.0,0.0,49840,87045,11253
2012-03-29,24266.0,24587.0,23583.0,24186.0,87466.0,24447.0,24123.51322366945,23991.55420971042,-261.0,59.39650670320733,73.19698347127401,436.4889439341605,91.50390625,-201.0,26292,14.28,4.58,8437,0.62,749,0.0,0.0,0.0,49900,87056,11272
2012-03-30,24165.0,24165.0,23603.0,23905.0,125768.0,24350.6,24087.094353057873,23987.43258067659,-445.59999999999854,40.310358834098,58.13113186443197,293.81585449432896,76.57629255989912,-281.0,26292,14.12,4.53,8437,0.63,749,0.0,0.0,0.0,50050,87177,11225
2012-04-02,24085.0,24206.0,23684.0,23865.0,84633.0,24186.0,24050.078627548228,23981.602457787227,-321.0,30.830140485312935,43.51233534087279,188.90777341968715,47.29047458768092,-40.0,26292,14.09,4.52,8437,0.63,749,0.0,0.0,0.0,50000,87143,11184
2012-04-03,23884.0,24165.0,23202.0,23202.0,152477.0,23909.0,23908.732189623526,23944.47853122593,-707.0,15.42784163473822,28.856113651383083,-38.224331781511864,0.0,-663.0,26292,13.7,4.4,8437,0.65,749,0.0,0.0,0.0,49990,87194,11122
2012-04-04,23082.0,23363.0,22379.0,22781.0,139735.0,23587.8,23720.776824686272,23889.074791643743,-806.7999999999993,13.271905713809796,19.84329594462035,-274.24927359234425,0.0,-421.0,26292,13.45,4.32,8437,0.66,749,0.0,0.0,0.0,49990,87169,11189
2012-04-05,22680.0,23905.0,22399.0,23805.0,159545.0,23511.6,23734.814020571896,23885.0712301369,293.40000000000146,32.085990734791366,20.261912694446494,-164.0976742530911,0.0,1024.0,26292,14.06,4.51,8437,0.63,749,0.0,0.0,0.0,50110,87177,11176
2012-04-06,22982.0,24186.0,22982.0,24086.0,131734.0,23547.8,23793.34501714325,23894.639266797047,538.2000000000007,63.22994256839837,36.195946338999875,-25.542815151540708,4.136197440585022,281.0,26292,14.22,4.56,8437,0.62,749,0.0,0.0,0.0,50050,87256,11211
2012-04-09,24025.0,24025.0,23283.0,23283.0,69794.0,23431.4,23708.287514286043,23865.513587425758,-148.40000000000146,73.83699204587325,56.384308449687694,-132.3496361648431,4.377267230955255,-803.0,26292,13.75,4.41,8437,0.65,749,0.0,0.0,0.0,50280,87357,11275
2012-04-10,23122.0,23403.0,22400.0,22400.0,117780.0,23271.0,23490.23959523837,23795.72722611977,-871.0,48.20722429256295,61.75805296894489,-402.80931753271216,5.0957207207207205,-883.0,26292,13.23,4.24,8437,0.67,749,0.0,0.0,0.0,50270,87366,11291
2012-04-12,22459.0,22781.0,21938.0,22480.0,134104.0,23210.8,23321.866329365308,23733.073548685494,-730.7999999999993,25.100045887188447,49.04808740854157,-534.1085120868956,8.05518469069871,80.0,26292,13.27,4.26,8437,0.67,749,0.0,0.0,0.0,50240,87409,11315
2012-04-13,22480.0,23805.0,22460.0,23805.0,171191.0,23210.8,23402.388607804423,23736.498617795707,594.2000000000007,36.108022971165944,36.47176438363914,-280.8728354025334,9.699892818863873,1325.0,26292,14.06,4.51,8437,0.63,749,0.0,0.0,0.0,50200,87446,11253
2012-04-16,23503.0,24165.0,23302.0,23965.0,97342.0,23186.6,23496.15717317035,23747.379635995912,778.4000000000015,66.06041006497954,42.422826307778,-81.11567056426429,0.0,160.0,26292,14.15,4.54,8437,0.63,749,0.0,0.0,0.0,50350,87548,11287
2012-04-17,23723.0,24887.0,23723.0,24607.0,151960.0,23451.4,23681.297644308626,23788.313939043728,1155.5999999999985,88.19205530974354,63.45349611529637,194.80502157831506,51.96232339089481,642.0,26292,14.53,4.66,8437,0.61,749,0.0,0.0,0.0,50370,87565,11310
2012-04-18,24908.0,24908.0,24366.0,24607.0,85024.0,23892.8,23835.58137025719,23827.298989565454,714.2000000000007,90.46329479035433,81.57192005502583,355.0490891697664,89.32456362256514,0.0,26292,14.53,4.66,8437,0.61,749,0.0,0.0,0.0,50310,87519,11278
2012-04-19,24366.0,25009.0,24126.0,24929.0,139750.0,24382.6,24017.81780854766,23879.76094244329,546.4000000000015,92.41069673455013,90.35534894488269,517.0995080608081,98.01671857072611,322.0,26292,14.72,4.72,8437,0.6,749,0.0,0.0,0.0,50330,87529,11287
2012-04-20,24747.0,24888.0,24265.0,24286.0,50293.0,24478.8,24062.514840456384,23899.1056594698,-192.79999999999927,81.45727513243823,88.11042221911426,445.33310967569923,98.16165299301124,-643.0,26292,14.34,4.6,8437,0.62,749,0.0,0.0,0.0,50480,87587,11300
2012-04-23,23924.0,24366.0,23924.0,24226.0,27111.0,24531.0,24089.762367046984,23914.672056637904,-305.0,64.54001195286295,79.46932793995046,373.6221674854496,100.0,-60.0,26292,14.31,4.59,8437,0.62,749,0.0,0.0,0.0,50460,87595,11278
2012-04-24,23884.0,24506.0,23884.0,24286.0,64730.0,24466.8,24122.46863920582,23932.354339655147,-180.79999999999927,44.16395162419377,63.38707956983168,332.79264148227594,94.38713061724077,60.0,33930,14.97,3.57,8084,1.33,1607,0.0,0.0,0.0,50530,87617,11310
2012-04-25,24487.0,24487.0,24065.0,24166.0,119226.0,24378.6,24129.72386600485,23943.480323481093,-212.59999999999854,33.30451010886473,47.336157895307174,269.02903400473224,80.72350113837592,-120.0,33930,14.89,3.55,8084,1.33,1607,0.0,0.0,0.0,50425,87543,11315
2012-04-26,24025.0,24025.0,22800.0,23423.0,365131.0,24077.4,24011.936555004042,23918.69554617247,-654.4000000000015,30.21238825031932,35.89361666112597,45.123079208602576,24.651162790697683,-743.0,33930,14.44,3.44,8084,1.38,1607,0.0,0.0,0.0,50430,87591,11272
2012-04-27,23202.0,23382.0,21957.0,21978.0,236365.0,23615.8,23672.947129170036,23826.281472545208,-1637.7999999999993,18.575894636265875,27.364264331816667,-435.4114039766391,5.395906553648956,-1445.0,33930,13.55,3.23,8084,1.47,1607,0.0,0.0,0.0,50600,87654,11257
2012-04-30,22057.0,22278.0,21054.0,21275.0,133321.0,23025.6,23273.289274308365,23704.791878614484,-1750.5999999999985,12.354367663174594,20.38088351658662,-878.8159683113372,0.0,-703.0,33930,13.11,3.12,8084,1.52,1607,0.0,0.0,0.0,50735,87720,11211
2012-05-02,21295.0,21777.0,20633.0,20894.0,203321.0,22347.2,22876.74106192364,23570.944646299507,-1453.2000000000007,4.66604099389665,11.865434431112398,-1209.0817065350784,0.0,-381.0,33930,12.88,3.07,8084,1.54,1607,0.0,0.0,0.0,50710,87703,11184
2012-05-03,20894.0,21135.0,20071.0,20272.0,368304.0,21568.4,22442.617551603034,23413.85204409477,-1296.4000000000015,6.085910092691282,7.702106249920866,-1518.0013039863807,0.0,-622.0,33930,12.49,2.98,8084,1.59,1607,0.0,0.0,0.0,50790,87775,11202
2012-05-04,20452.0,21355.0,20371.0,21255.0,404617.0,21134.8,22244.681293002526,23311.04956580454,120.20000000000073,15.871744592880793,8.8745652264896,-1422.0956229574367,0.0,983.0,33930,13.1,3.12,8084,1.52,1607,0.0,0.0,0.0,50745,87816,11225
2012-05-07,20934.0,21737.0,20914.0,21597.0,136436.0,21058.6,22136.734410835437,23229.428157909086,538.4000000000015,36.662227642559884,19.53996077604401,-1237.6732876397473,0.0,342.0,33930,13.31,3.17,8084,1.49,1607,0.0,0.0,0.0,50940,87968,11296
2012-05-08,21596.0,21817.0,20733.0,20794.0,145915.0,20962.4,21912.945342362862,23113.455388484843,-168.40000000000146,48.77071928267551,33.768230506038755,-1278.3336794278148,0.0,-803.0,33930,12.82,3.05,8084,1.55,1607,0.0,0.0,0.0,50880,87912,11262
2012-05-09,20693.0,21034.0,20532.0,20613.0,76917.0,20906.2,21696.287785302386,22994.38608427128,-293.2000000000007,47.19831706294651,44.21042132939399,-1305.3722116356075,0.0,-181.0,33930,12.7,3.03,8084,1.56,1607,0.0,0.0,0.0,50940,87950,11305
2012-05-10,20874.0,22479.0,20773.0,22219.0,275038.0,21295.6,21783.40648775199,22957.462937401215,923.4000000000015,53.372450484091985,49.78049560990468,-897.8598275185432,37.029288702928866,1606.0,33930,13.69,3.26,8084,1.45,1607,0.0,0.0,0.0,50810,87894,11329
2012-05-11,21978.0,23122.0,21476.0,22219.0,248226.0,21488.4,21856.00540645999,22922.298035620202,730.5999999999985,61.281183959835765,53.950650502291445,-623.5552203521074,71.80562407498766,0.0,33930,13.69,3.26,8084,1.45,1607,0.0,0.0,0.0,50975,87960,11379
2012-05-14,22319.0,22861.0,21536.0,22721.0,160649.0,21713.2,22000.17117204999,22912.712414876383,1007.7999999999993,79.10618126936917,64.58660523776567,-318.7824344310138,84.11507191994997,502.0,33930,14.0,3.34,8084,1.42,1607,0.0,0.0,0.0,50995,87972,11391
2012-05-15,22479.0,22840.0,21997.0,22660.0,115679.0,22086.4,22110.142643374995,22900.67849035846,573.5999999999985,77.2715572715573,72.55297416692078,-139.35496246492403,95.45454545454545,-61.0,33930,13.97,3.33,8084,1.42,1607,0.0,0.0,0.0,50900,88016,11450
2012-05-16,22440.0,22982.0,22379.0,22982.0,110331.0,22560.2,22255.452202812496,22904.550943198534,421.7999999999993,86.90651790268652,81.09475214787102,49.961765465886856,100.0,322.0,33930,14.16,3.37,8084,1.4,1607,0.0,0.0,0.0,50745,87996,11563
2012-05-17,22881.0,23081.0,21977.0,22279.0,75065.0,22572.2,22259.376835677078,22874.762803046222,-293.2000000000007,74.99570412066981,79.72459309830457,-4.814232463653752,100.0,-703.0,33930,13.73,3.27,8084,1.45,1607,0.0,0.0,0.0,50850,87981,11541
2012-05-18,21978.0,22279.0,21135.0,21296.0,79524.0,22387.6,22098.8140297309,22799.583621948783,-1091.5999999999985,50.366110498270444,70.75611084054228,-271.74850954929207,85.44623147272154,-983.0,33930,13.12,3.13,8084,1.51,1607,0.0,0.0,0.0,50900,88030,11652
2012-05-21,21776.0,21776.0,20933.0,21255.0,92103.0,22094.4,21958.178358109086,22726.0320209036,-839.4000000000015,24.01633449310798,49.79271637068277,-433.8914541549384,64.25792938360263,-41.0,33930,13.1,3.12,8084,1.52,1607,0.0,0.0,0.0,50830,88038,11618
2012-05-22,21516.0,21737.0,21014.0,21577.0,157702.0,21877.8,21894.648631757576,22671.31621038438,-300.7999999999993,17.748482778023426,30.71030925646731,-441.250961880407,41.16251482799526,322.0,33930,13.3,3.17,8084,1.49,1607,0.0,0.0,0.0,50840,88048,11549
2012-05-23,21677.0,21677.0,21235.0,21376.0,65640.0,21556.6,21808.207193131315,22609.63448608036,-180.59999999999854,21.865301055245226,21.210039442125566,-479.5392058455982,1.1677695601401439,-201.0,33930,13.17,3.14,8084,1.51,1607,0.0,0.0,0.0,50900,88095,11657
2012-05-24,21536.0,21536.0,20753.0,20854.0,77712.0,21271.6,21649.172660942764,22526.032843886056,-417.59999999999854,19.074608299917134,19.562797377728618,-611.6959496390264,0.0,-522.0,33930,12.85,3.06,8084,1.55,1607,0.0,0.0,0.0,50875,88142,11712
2012-05-25,20693.0,21155.0,20292.0,20292.0,90057.0,21070.8,21422.977217452302,22419.650327510528,-778.7999999999993,9.080815624560211,16.67357499324088,-805.80014590684,0.0,-562.0,33930,12.51,2.98,8084,1.59,1607,0.0,0.0,0.0,50910,88155,11766
2012-05-29,20533.0,20814.0,20312.0,20774.0,109571.0,20974.6,21314.81434787692,22341.2860262005,-200.59999999999854,13.325004043711418,13.826809322729611,-782.5360056903846,0.0,482.0,33930,12.8,3.05,8084,1.55,1607,0.0,0.0,0.0,50900,88162,11675
2012-05-30,20894.0,20894.0,20272.0,20493.0,101414.0,20757.8,21177.845289897436,22253.272405905238,-264.7999999999993,16.36197958354373,12.922599750605144,-810.5660161728229,0.0,-281.0,33930,12.63,3.01,8084,1.57,1607,0.0,0.0,0.0,50900,88159,11689
2012-05-31,20472.0,20753.0,20151.0,20292.0,140564.0,20541.0,21030.204408247864,22159.878481814514,-249.0,19.755481388597882,16.480821671951034,-849.5978949980163,0.0,-201.0,33930,12.51,2.98,8084,1.59,1607,0.0,0.0,0.0,51410,88263,11735
2012-06-01,20372.0,20493.0,19910.0,19931.0,159082.0,20356.4,20847.003673539886,22053.741411251918,-425.40000000000146,9.198929923220803,15.105463631787496,-932.1219522259744,0.0,-361.0,33930,12.28,2.93,8084,1.62,1607,0.0,0.0,0.0,51220,88335,11708
2012-06-04,19369.0,19429.0,18265.0,18767.0,265963.0,20051.4,20500.33639461657,21897.229915478016,-1284.4000000000015,10.320655073892185,13.091688795236982,-1229.4500517531233,0.0,-1164.0,33930,11.57,2.76,8084,1.72,1607,0.0,0.0,0.0,51530,88460,11744
2012-06-05,19006.0,19107.0,18485.0,18726.0,122434.0,19641.8,20204.613662180473,21746.21896712192,-915.7999999999993,12.772214762435091,10.763933253182715,-1379.5225545868598,0.0,-41.0,33930,11.54,2.75,8084,1.72,1607,0.0,0.0,0.0,51380,88418,11735
2012-06-07,19068.0,19389.0,19048.0,19048.0,142064.0,19352.8,20011.844718483728,21617.732349639922,-304.7999999999993,22.70031946420035,15.264396433509233,-1349.581443452069,0.0,322.0,33930,11.74,2.8,8084,1.69,1607,0.0,0.0,0.0,51200,88345,11648
2012-06-08,18867.0,19048.0,18425.0,18486.0,155110.0,18991.6,19757.537265403105,21468.602237752308,-505.59999999999854,19.641818542632944,18.371450923089487,-1422.4873940865764,0.0,-562.0,33930,11.39,2.71,8084,1.74,1607,0.0,0.0,0.0,51530,88460,11666
2012-06-11,18605.0,19087.0,18605.0,19027.0,97202.0,18810.8,19635.78105450259,21352.335464526008,216.20000000000073,35.61806289096028,25.98673363259788,-1292.4945581490865,0.0,541.0,33930,11.73,2.79,8084,1.7,1607,0.0,0.0,0.0,51270,88365,11585
2012-06-12,18706.0,21636.0,18706.0,19971.0,534933.0,19051.6,19691.650878752156,21286.557585262864,919.4000000000015,41.17670742844414,32.14552962067915,-948.2927028804697,16.254894019171047,944.0,33930,12.31,2.93,8084,1.62,1607,0.0,0.0,0.0,51400,88427,11632
2012-06-13,20111.0,20392.0,19569.0,19710.0,145956.0,19248.4,19694.709065626797,21211.483414536062,461.59999999999854,51.20986599971536,42.66821210637328,-772.7172123095443,34.4947185874192,-261.0,33930,12.15,2.89,8084,1.64,1607,0.0,0.0,0.0,51300,88361,11618
2012-06-14,19729.0,19870.0,19167.0,19268.0,134872.0,19292.4,19623.590888022332,21118.93658527244,-24.400000000001455,38.13972801827056,43.508767148810044,-747.5219255426528,47.04962876123486,-442.0,33930,11.88,2.83,8084,1.67,1607,0.0,0.0,0.0,51400,88448,11599
2012-06-15,19288.0,19730.0,19067.0,19730.0,97789.0,19541.2,19641.32574001861,21052.796747878514,188.79999999999927,34.46288418752447,41.27082606850349,-598.5939136660309,80.15803336259877,462.0,33930,12.16,2.9,8084,1.63,1607,0.0,0.0,0.0,51400,88491,11577
